#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	HP:0002715	Abnormality of the immune system	27	1682	0.34	0.32	0.0294	9606.ENSP00000230538,9606.ENSP00000252244,9606.ENSP00000261304,9606.ENSP00000269576,9606.ENSP00000287957,9606.ENSP00000304408,9606.ENSP00000315768,9606.ENSP00000326247,9606.ENSP00000332371,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000346206,9606.ENSP00000354394,9606.ENSP00000354961,9606.ENSP00000356953,9606.ENSP00000361667,9606.ENSP00000364032,9606.ENSP00000364699,9606.ENSP00000369292,9606.ENSP00000372193,9606.ENSP00000397441,9606.ENSP00000405405,9606.ENSP00000416250,9606.ENSP00000417052,9606.ENSP00000417404,9606.ENSP00000496832,9606.ENSP00000497271	LAMA4,KRT1,GALC,KRT10,GATAD1,COL3A1,STAT2,SAMD9L,COL7A1,LIPA,ATP7A,TAP1,STAT1,MT-ND4,SDHC,DOLK,TAP2,SDHD,SAMD9,CLCN7,COG6,PHLDB2,EIF2B1,EBP,HFE,ISG15,IFIH1
Monarch	HP:0032263	Increased blood pressure	10	303	0.65	0.37	0.0294	9606.ENSP00000304408,9606.ENSP00000315768,9606.ENSP00000337354,9606.ENSP00000354394,9606.ENSP00000354961,9606.ENSP00000356953,9606.ENSP00000364699,9606.ENSP00000386125,9606.ENSP00000393541,9606.ENSP00000417404	COL3A1,STAT2,LIPA,STAT1,MT-ND4,SDHC,SDHD,ARMC5,IFT27,HFE
Monarch	HP:0001438	Abnormal abdomen morphology	15	652	0.49	0.34	0.0305	9606.ENSP00000296292,9606.ENSP00000301945,9606.ENSP00000304408,9606.ENSP00000326247,9606.ENSP00000337354,9606.ENSP00000354394,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000361667,9606.ENSP00000364699,9606.ENSP00000372193,9606.ENSP00000397441,9606.ENSP00000416250,9606.ENSP00000417404,9606.ENSP00000497271	RFT1,ANTXR1,COL3A1,SAMD9L,LIPA,STAT1,MT-ND4,MT-ND3,DOLK,SDHD,CLCN7,COG6,EIF2B1,HFE,IFIH1
Monarch	HP:0030972	Abnormal systemic blood pressure	11	369	0.61	0.36	0.0305	9606.ENSP00000304408,9606.ENSP00000315768,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000354394,9606.ENSP00000354961,9606.ENSP00000356953,9606.ENSP00000364699,9606.ENSP00000386125,9606.ENSP00000393541,9606.ENSP00000417404	COL3A1,STAT2,LIPA,ATP7A,STAT1,MT-ND4,SDHC,SDHD,ARMC5,IFT27,HFE
Monarch	HP:0001000	Abnormality of skin pigmentation	12	439	0.57	0.35	0.0315	9606.ENSP00000261304,9606.ENSP00000261681,9606.ENSP00000301945,9606.ENSP00000304408,9606.ENSP00000332371,9606.ENSP00000345728,9606.ENSP00000354961,9606.ENSP00000356953,9606.ENSP00000364699,9606.ENSP00000372193,9606.ENSP00000417052,9606.ENSP00000417404	GALC,MPP5,ANTXR1,COL3A1,COL7A1,ATP7A,MT-ND4,SDHC,SDHD,CLCN7,EBP,HFE
Monarch	HP:0001644	Dilated cardiomyopathy	7	144	0.82	0.38	0.0315	9606.ENSP00000230538,9606.ENSP00000287957,9606.ENSP00000332371,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000361667,9606.ENSP00000364699	LAMA4,GATAD1,COL7A1,MT-ND4,MT-ND3,DOLK,SDHD
Monarch	HP:0012649	Increased inflammatory response	19	981	0.42	0.33	0.0315	9606.ENSP00000252244,9606.ENSP00000269576,9606.ENSP00000304408,9606.ENSP00000315768,9606.ENSP00000332371,9606.ENSP00000345728,9606.ENSP00000346206,9606.ENSP00000354394,9606.ENSP00000354961,9606.ENSP00000356953,9606.ENSP00000364032,9606.ENSP00000364699,9606.ENSP00000369292,9606.ENSP00000372193,9606.ENSP00000397441,9606.ENSP00000416250,9606.ENSP00000417052,9606.ENSP00000417404,9606.ENSP00000497271	KRT1,KRT10,COL3A1,STAT2,COL7A1,ATP7A,TAP1,STAT1,MT-ND4,SDHC,TAP2,SDHD,SAMD9,CLCN7,COG6,EIF2B1,EBP,HFE,IFIH1
Monarch	HP:0003160	Abnormal isoelectric focusing of serum transferrin	4	32	1.23	0.41	0.0321	9606.ENSP00000296292,9606.ENSP00000361667,9606.ENSP00000386597,9606.ENSP00000397441	RFT1,DOLK,DPAGT1,COG6
Monarch	HP:0001510	Growth delay	25	1525	0.35	0.31	0.0326	9606.ENSP00000261681,9606.ENSP00000296292,9606.ENSP00000301945,9606.ENSP00000304408,9606.ENSP00000332371,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000354394,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000356953,9606.ENSP00000359489,9606.ENSP00000364699,9606.ENSP00000366246,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000371532,9606.ENSP00000372193,9606.ENSP00000378830,9606.ENSP00000393541,9606.ENSP00000397441,9606.ENSP00000416250,9606.ENSP00000417052,9606.ENSP00000430548,9606.ENSP00000497271	MPP5,RFT1,ANTXR1,COL3A1,COL7A1,LIPA,ATP7A,STAT1,MT-ND4,MT-ND3,SDHC,AFF2,SDHD,GPC6,DDX58,SAMD9,VLDLR,CLCN7,QRICH1,IFT27,COG6,EIF2B1,EBP,PTDSS1,IFIH1
Monarch	HP:0010766	Ectopic calcification	8	198	0.74	0.37	0.0326	9606.ENSP00000315768,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000354394,9606.ENSP00000354961,9606.ENSP00000417052,9606.ENSP00000496832,9606.ENSP00000497271	STAT2,LIPA,ATP7A,STAT1,MT-ND4,EBP,ISG15,IFIH1
Monarch	HP:0001760	Abnormal foot morphology	22	1253	0.38	0.32	0.0327	9606.ENSP00000230538,9606.ENSP00000252244,9606.ENSP00000261304,9606.ENSP00000261681,9606.ENSP00000269576,9606.ENSP00000287957,9606.ENSP00000296292,9606.ENSP00000304408,9606.ENSP00000332371,9606.ENSP00000345728,9606.ENSP00000356953,9606.ENSP00000361667,9606.ENSP00000364699,9606.ENSP00000364979,9606.ENSP00000369292,9606.ENSP00000371532,9606.ENSP00000381101,9606.ENSP00000383996,9606.ENSP00000386597,9606.ENSP00000397441,9606.ENSP00000417052,9606.ENSP00000497271	LAMA4,KRT1,GALC,MPP5,KRT10,GATAD1,RFT1,COL3A1,COL7A1,ATP7A,SDHC,DOLK,SDHD,COL4A1,SAMD9,VLDLR,SERPINB7,CERT1,DPAGT1,COG6,EBP,IFIH1
Monarch	HP:0011025	Abnormal cardiovascular system physiology	21	1169	0.39	0.32	0.0333	9606.ENSP00000261304,9606.ENSP00000304408,9606.ENSP00000315768,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000354394,9606.ENSP00000354554,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000356953,9606.ENSP00000360231,9606.ENSP00000364699,9606.ENSP00000364979,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000372193,9606.ENSP00000386125,9606.ENSP00000393541,9606.ENSP00000417052,9606.ENSP00000417404,9606.ENSP00000497271	GALC,COL3A1,STAT2,LIPA,ATP7A,STAT1,MT-CYB,MT-ND4,MT-ND3,SDHC,NFIA,SDHD,COL4A1,DDX58,SAMD9,CLCN7,ARMC5,IFT27,EBP,HFE,IFIH1
Monarch	HP:0011805	Abnormal skeletal muscle morphology	25	1537	0.34	0.31	0.0340	9606.ENSP00000230538,9606.ENSP00000252244,9606.ENSP00000261304,9606.ENSP00000287957,9606.ENSP00000296292,9606.ENSP00000304408,9606.ENSP00000332371,9606.ENSP00000345728,9606.ENSP00000354554,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000356953,9606.ENSP00000361667,9606.ENSP00000364699,9606.ENSP00000364979,9606.ENSP00000369292,9606.ENSP00000371532,9606.ENSP00000372193,9606.ENSP00000386597,9606.ENSP00000393541,9606.ENSP00000416250,9606.ENSP00000417052,9606.ENSP00000417404,9606.ENSP00000430548,9606.ENSP00000497271	LAMA4,KRT1,GALC,GATAD1,RFT1,COL3A1,COL7A1,ATP7A,MT-CYB,MT-ND4,MT-ND3,SDHC,DOLK,SDHD,COL4A1,SAMD9,VLDLR,CLCN7,DPAGT1,IFT27,EIF2B1,EBP,HFE,PTDSS1,IFIH1
Monarch	HP:0002813	Abnormality of limb bone morphology	24	1459	0.35	0.3	0.0384	9606.ENSP00000252244,9606.ENSP00000261681,9606.ENSP00000269576,9606.ENSP00000296292,9606.ENSP00000301945,9606.ENSP00000304408,9606.ENSP00000345728,9606.ENSP00000356953,9606.ENSP00000359489,9606.ENSP00000361667,9606.ENSP00000364699,9606.ENSP00000364979,9606.ENSP00000366246,9606.ENSP00000369292,9606.ENSP00000372193,9606.ENSP00000378830,9606.ENSP00000383996,9606.ENSP00000386597,9606.ENSP00000393541,9606.ENSP00000397441,9606.ENSP00000417052,9606.ENSP00000417404,9606.ENSP00000430548,9606.ENSP00000497271	KRT1,MPP5,KRT10,RFT1,ANTXR1,COL3A1,ATP7A,SDHC,AFF2,DOLK,SDHD,COL4A1,GPC6,SAMD9,CLCN7,QRICH1,CERT1,DPAGT1,IFT27,COG6,EBP,HFE,PTDSS1,IFIH1
Monarch	HP:0001293	Cranial nerve compression	4	36	1.18	0.38	0.0408	9606.ENSP00000356953,9606.ENSP00000364699,9606.ENSP00000364979,9606.ENSP00000372193	SDHC,SDHD,COL4A1,CLCN7
Monarch	HP:0003271	Visceromegaly	14	614	0.49	0.32	0.0415	9606.ENSP00000296292,9606.ENSP00000301945,9606.ENSP00000326247,9606.ENSP00000337354,9606.ENSP00000354394,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000361667,9606.ENSP00000364699,9606.ENSP00000372193,9606.ENSP00000397441,9606.ENSP00000416250,9606.ENSP00000417404,9606.ENSP00000497271	RFT1,ANTXR1,SAMD9L,LIPA,STAT1,MT-ND4,MT-ND3,DOLK,SDHD,CLCN7,COG6,EIF2B1,HFE,IFIH1
Monarch	HP:0002240	Hepatomegaly	13	543	0.51	0.32	0.0431	9606.ENSP00000296292,9606.ENSP00000301945,9606.ENSP00000337354,9606.ENSP00000354394,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000361667,9606.ENSP00000364699,9606.ENSP00000372193,9606.ENSP00000397441,9606.ENSP00000416250,9606.ENSP00000417404,9606.ENSP00000497271	RFT1,ANTXR1,LIPA,STAT1,MT-ND4,MT-ND3,DOLK,SDHD,CLCN7,COG6,EIF2B1,HFE,IFIH1
Monarch	HP:0100578	Lipoatrophy	5	70	0.99	0.36	0.0431	9606.ENSP00000230538,9606.ENSP00000287957,9606.ENSP00000304408,9606.ENSP00000361667,9606.ENSP00000497271	LAMA4,GATAD1,COL3A1,DOLK,IFIH1
Monarch	HP:0001806	Onycholysis	3	14	1.46	0.37	0.0452	9606.ENSP00000332371,9606.ENSP00000417404,9606.ENSP00000497271	COL7A1,HFE,IFIH1
Monarch	HP:0000630	Abnormal retinal artery morphology	4	38	1.16	0.36	0.0456	9606.ENSP00000261304,9606.ENSP00000354554,9606.ENSP00000354961,9606.ENSP00000364979	GALC,MT-CYB,MT-ND4,COL4A1
Monarch	HP:0100545	Arterial stenosis	5	72	0.97	0.35	0.0458	9606.ENSP00000304408,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000354394,9606.ENSP00000364699	COL3A1,LIPA,ATP7A,STAT1,SDHD
Monarch	HP:0001507	Growth abnormality	31	2182	0.29	0.27	0.0469	9606.ENSP00000252244,9606.ENSP00000261304,9606.ENSP00000261681,9606.ENSP00000269576,9606.ENSP00000296292,9606.ENSP00000301945,9606.ENSP00000304408,9606.ENSP00000332371,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000354394,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000356953,9606.ENSP00000359489,9606.ENSP00000361667,9606.ENSP00000364699,9606.ENSP00000366246,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000371532,9606.ENSP00000372193,9606.ENSP00000378830,9606.ENSP00000386125,9606.ENSP00000393541,9606.ENSP00000397441,9606.ENSP00000416250,9606.ENSP00000417052,9606.ENSP00000417404,9606.ENSP00000430548,9606.ENSP00000497271	KRT1,GALC,MPP5,KRT10,RFT1,ANTXR1,COL3A1,COL7A1,LIPA,ATP7A,STAT1,MT-ND4,MT-ND3,SDHC,AFF2,DOLK,SDHD,GPC6,DDX58,SAMD9,VLDLR,CLCN7,QRICH1,ARMC5,IFT27,COG6,EIF2B1,EBP,HFE,PTDSS1,IFIH1
Monarch	HP:0001824	Weight loss	8	218	0.7	0.33	0.0469	9606.ENSP00000252244,9606.ENSP00000261304,9606.ENSP00000269576,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000356953,9606.ENSP00000364699,9606.ENSP00000417404	KRT1,GALC,KRT10,LIPA,ATP7A,SDHC,SDHD,HFE
Monarch	HP:0005922	Abnormal hand morphology	17	870	0.42	0.3	0.0469	9606.ENSP00000252244,9606.ENSP00000261681,9606.ENSP00000304408,9606.ENSP00000332371,9606.ENSP00000345728,9606.ENSP00000356953,9606.ENSP00000359489,9606.ENSP00000361667,9606.ENSP00000369292,9606.ENSP00000372193,9606.ENSP00000378830,9606.ENSP00000386597,9606.ENSP00000393541,9606.ENSP00000417052,9606.ENSP00000417404,9606.ENSP00000430548,9606.ENSP00000497271	KRT1,MPP5,COL3A1,COL7A1,ATP7A,SDHC,AFF2,DOLK,SAMD9,CLCN7,QRICH1,DPAGT1,IFT27,EBP,HFE,PTDSS1,IFIH1
Monarch	HP:0030669	Abnormal ocular adnexa morphology	21	1218	0.37	0.29	0.0469	9606.ENSP00000252244,9606.ENSP00000261681,9606.ENSP00000269576,9606.ENSP00000301945,9606.ENSP00000304408,9606.ENSP00000332371,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000356953,9606.ENSP00000359489,9606.ENSP00000361667,9606.ENSP00000364699,9606.ENSP00000366246,9606.ENSP00000369292,9606.ENSP00000378830,9606.ENSP00000383996,9606.ENSP00000393541,9606.ENSP00000397441,9606.ENSP00000417052,9606.ENSP00000430548,9606.ENSP00000497271	KRT1,MPP5,KRT10,ANTXR1,COL3A1,COL7A1,LIPA,ATP7A,SDHC,AFF2,DOLK,SDHD,GPC6,SAMD9,QRICH1,CERT1,IFT27,COG6,EBP,PTDSS1,IFIH1
Monarch	HP:0200036	Skin nodule	5	74	0.96	0.35	0.0481	9606.ENSP00000304408,9606.ENSP00000332371,9606.ENSP00000337354,9606.ENSP00000356953,9606.ENSP00000364699	COL3A1,COL7A1,LIPA,SDHC,SDHD
Monarch	HP:0000315	Abnormality of the orbital region	22	1319	0.36	0.28	0.0492	9606.ENSP00000252244,9606.ENSP00000261681,9606.ENSP00000269576,9606.ENSP00000301945,9606.ENSP00000304408,9606.ENSP00000332371,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000356953,9606.ENSP00000359489,9606.ENSP00000361667,9606.ENSP00000364699,9606.ENSP00000366246,9606.ENSP00000369292,9606.ENSP00000371532,9606.ENSP00000378830,9606.ENSP00000383996,9606.ENSP00000393541,9606.ENSP00000397441,9606.ENSP00000417052,9606.ENSP00000430548,9606.ENSP00000497271	KRT1,MPP5,KRT10,ANTXR1,COL3A1,COL7A1,LIPA,ATP7A,SDHC,AFF2,DOLK,SDHD,GPC6,SAMD9,VLDLR,QRICH1,CERT1,IFT27,COG6,EBP,PTDSS1,IFIH1
Monarch	HP:0003200	Ragged-red muscle fibers	4	40	1.13	0.35	0.0492	9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000364699,9606.ENSP00000386597	MT-ND4,MT-ND3,SDHD,DPAGT1
Monarch	HP:0410042	Abnormal liver morphology	15	715	0.45	0.3	0.0492	9606.ENSP00000296292,9606.ENSP00000301945,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000354394,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000361667,9606.ENSP00000364699,9606.ENSP00000372193,9606.ENSP00000393541,9606.ENSP00000397441,9606.ENSP00000416250,9606.ENSP00000417404,9606.ENSP00000497271	RFT1,ANTXR1,LIPA,ATP7A,STAT1,MT-ND4,MT-ND3,DOLK,SDHD,CLCN7,IFT27,COG6,EIF2B1,HFE,IFIH1
Monarch	HP:0003330	Abnormal bone structure	14	639	0.47	0.3	0.0497	9606.ENSP00000301945,9606.ENSP00000304408,9606.ENSP00000332371,9606.ENSP00000345728,9606.ENSP00000354394,9606.ENSP00000356953,9606.ENSP00000364699,9606.ENSP00000369292,9606.ENSP00000372193,9606.ENSP00000386125,9606.ENSP00000417052,9606.ENSP00000417404,9606.ENSP00000430548,9606.ENSP00000497271	ANTXR1,COL3A1,COL7A1,ATP7A,STAT1,SDHC,SDHD,SAMD9,CLCN7,ARMC5,EBP,HFE,PTDSS1,IFIH1
Monarch	HP:0004370	Abnormality of temperature regulation	10	350	0.59	0.31	0.0498	9606.ENSP00000261304,9606.ENSP00000315768,9606.ENSP00000337354,9606.ENSP00000345728,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000372193,9606.ENSP00000397441,9606.ENSP00000416250,9606.ENSP00000497271	GALC,STAT2,LIPA,ATP7A,MT-ND4,MT-ND3,CLCN7,COG6,EIF2B1,IFIH1
DISEASES	DOID:0060861	Microphthalmia with limb anomalies	7	10	1.98	1.94	8.08e-08	9606.ENSP00000228928,9606.ENSP00000257570,9606.ENSP00000342278,9606.ENSP00000369213,9606.ENSP00000381601,9606.ENSP00000388001,9606.ENSP00000497271	OAS3,OASL,OAS2,DDX58,MX1,OAS1,IFIH1
TISSUES	BTO:0000042	Animal	140	15148	0.1	0.49	1.08e-07	9606.ENSP00000185206,9606.ENSP00000216416,9606.ENSP00000222284,9606.ENSP00000225729,9606.ENSP00000227471,9606.ENSP00000228928,9606.ENSP00000230538,9606.ENSP00000235090,9606.ENSP00000238379,9606.ENSP00000247003,9606.ENSP00000252244,9606.ENSP00000252512,9606.ENSP00000252593,9606.ENSP00000253110,9606.ENSP00000254898,9606.ENSP00000256722,9606.ENSP00000257570,9606.ENSP00000259239,9606.ENSP00000259727,9606.ENSP00000260502,9606.ENSP00000261304,9606.ENSP00000261681,9606.ENSP00000263956,9606.ENSP00000264718,9606.ENSP00000269576,9606.ENSP00000272233,9606.ENSP00000275053,9606.ENSP00000287957,9606.ENSP00000292476,9606.ENSP00000293350,9606.ENSP00000294728,9606.ENSP00000296161,9606.ENSP00000296292,9606.ENSP00000301012,9606.ENSP00000301945,9606.ENSP00000302790,9606.ENSP00000303315,9606.ENSP00000304408,9606.ENSP00000305193,9606.ENSP00000307666,9606.ENSP00000308236,9606.ENSP00000309457,9606.ENSP00000314023,9606.ENSP00000315768,9606.ENSP00000316924,9606.ENSP00000326247,9606.ENSP00000327459,9606.ENSP00000327467,9606.ENSP00000328169,9606.ENSP00000330032,9606.ENSP00000330188,9606.ENSP00000332194,9606.ENSP00000332371,9606.ENSP00000332646,9606.ENSP00000333657,9606.ENSP00000335029,9606.ENSP00000337354,9606.ENSP00000338788,9606.ENSP00000339532,9606.ENSP00000342278,9606.ENSP00000345728,9606.ENSP00000346206,9606.ENSP00000348554,9606.ENSP00000348769,9606.ENSP00000352513,9606.ENSP00000353512,9606.ENSP00000354394,9606.ENSP00000354554,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000355279,9606.ENSP00000356953,9606.ENSP00000358719,9606.ENSP00000359170,9606.ENSP00000359489,9606.ENSP00000359783,9606.ENSP00000359990,9606.ENSP00000360231,9606.ENSP00000360860,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000361219,9606.ENSP00000361667,9606.ENSP00000362817,9606.ENSP00000364699,9606.ENSP00000364979,9606.ENSP00000365919,9606.ENSP00000366246,9606.ENSP00000367284,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000369299,9606.ENSP00000369373,9606.ENSP00000369677,9606.ENSP00000370473,9606.ENSP00000371532,9606.ENSP00000371897,9606.ENSP00000372193,9606.ENSP00000377036,9606.ENSP00000378830,9606.ENSP00000379836,9606.ENSP00000380553,9606.ENSP00000381101,9606.ENSP00000381601,9606.ENSP00000382707,9606.ENSP00000383996,9606.ENSP00000384886,9606.ENSP00000386125,9606.ENSP00000386597,9606.ENSP00000386992,9606.ENSP00000388001,9606.ENSP00000393541,9606.ENSP00000395590,9606.ENSP00000397435,9606.ENSP00000397441,9606.ENSP00000398882,9606.ENSP00000401264,9606.ENSP00000401508,9606.ENSP00000405405,9606.ENSP00000405635,9606.ENSP00000412733,9606.ENSP00000416250,9606.ENSP00000417052,9606.ENSP00000417401,9606.ENSP00000417404,9606.ENSP00000418194,9606.ENSP00000429065,9606.ENSP00000430548,9606.ENSP00000454264,9606.ENSP00000464275,9606.ENSP00000467262,9606.ENSP00000476386,9606.ENSP00000482639,9606.ENSP00000483276,9606.ENSP00000483486,9606.ENSP00000490935,9606.ENSP00000495631,9606.ENSP00000496832,9606.ENSP00000497249,9606.ENSP00000497271	CLIC5,CNIH1,TMEM147,DRG2,UNC93B1,OAS3,LAMA4,WDR77,HDHD3,DDX49,KRT1,XPO7,BST2,SHFL,MATN2,CMPK2,OASL,IMP4,GMPR,BCAR3,GALC,MPP5,GTF3C3,GPN1,KRT10,RHOB,MMS22L,GATAD1,CPSF4,ALDH16A1,VCAM1,DTX3L,RFT1,MVD,ANTXR1,XPO6,JUNB,COL3A1,HS1BP3,VPS50,COMMD1,VPS41,SIDT2,STAT2,ACSS1,SAMD9L,APOBEC3B,SMDT1,JAG2,UPP1,RSRC2,H2AC20,COL7A1,MFSD10,MX2,RASA3,LIPA,ZC3H15,THUMPD3,OAS2,ATP7A,TAP1,CDC16,ARIH2,MPZL1,PARP9,STAT1,MT-CYB,MT-ND4,MT-ND3,CNOT7,SDHC,ME1,DPCD,AFF2,IFI44,LRRC40,NFIA,IFIT5,IFIT1,IFIT3,GTF3C4,DOLK,FABP3,SDHD,COL4A1,WDR13,GPC6,FUNDC1,DDX58,SAMD9,TRIM22,TRIM5,EMILIN1,IGFBP3,VLDLR,ARHGAP5,CLCN7,PTPA,QRICH1,SLC30A5,TSPAN4,SERPINB7,MX1,IFITM3,CERT1,IFI30,ARMC5,DPAGT1,IPO11,OAS1,IFT27,IFI35,TSC22D1,COG6,DOHH,CTPS2,NAPRT,PHLDB2,CNEP1R1,OSBPL9,EIF2B1,EBP,HELZ2,HFE,PARP14,INTS9,PTDSS1,NUB1,C17orf75,UQCR11,DCP1A,MGST2,TMEM222,ARFRP1,IFIT2,ARHGEF7,ISG15,CRYBB1,IFIH1
TISSUES	BTO:0001489	Whole body	128	13099	0.12	0.49	1.26e-06	9606.ENSP00000185206,9606.ENSP00000216416,9606.ENSP00000222284,9606.ENSP00000227471,9606.ENSP00000228928,9606.ENSP00000230538,9606.ENSP00000235090,9606.ENSP00000238379,9606.ENSP00000247003,9606.ENSP00000252244,9606.ENSP00000252512,9606.ENSP00000252593,9606.ENSP00000253110,9606.ENSP00000254898,9606.ENSP00000256722,9606.ENSP00000257570,9606.ENSP00000259239,9606.ENSP00000259727,9606.ENSP00000260502,9606.ENSP00000261304,9606.ENSP00000261681,9606.ENSP00000263956,9606.ENSP00000264718,9606.ENSP00000269576,9606.ENSP00000272233,9606.ENSP00000287957,9606.ENSP00000292476,9606.ENSP00000293350,9606.ENSP00000294728,9606.ENSP00000296161,9606.ENSP00000301012,9606.ENSP00000301945,9606.ENSP00000302790,9606.ENSP00000303315,9606.ENSP00000304408,9606.ENSP00000307666,9606.ENSP00000308236,9606.ENSP00000309457,9606.ENSP00000314023,9606.ENSP00000315768,9606.ENSP00000316924,9606.ENSP00000326247,9606.ENSP00000327459,9606.ENSP00000327467,9606.ENSP00000328169,9606.ENSP00000330032,9606.ENSP00000330188,9606.ENSP00000332194,9606.ENSP00000332371,9606.ENSP00000333657,9606.ENSP00000335029,9606.ENSP00000337354,9606.ENSP00000338788,9606.ENSP00000339532,9606.ENSP00000342278,9606.ENSP00000345728,9606.ENSP00000346206,9606.ENSP00000348554,9606.ENSP00000348769,9606.ENSP00000352513,9606.ENSP00000353512,9606.ENSP00000354394,9606.ENSP00000354554,9606.ENSP00000354961,9606.ENSP00000355206,9606.ENSP00000355279,9606.ENSP00000356953,9606.ENSP00000358719,9606.ENSP00000359170,9606.ENSP00000359489,9606.ENSP00000359783,9606.ENSP00000359990,9606.ENSP00000360231,9606.ENSP00000360860,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000362817,9606.ENSP00000364699,9606.ENSP00000364979,9606.ENSP00000365919,9606.ENSP00000366246,9606.ENSP00000367284,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000369299,9606.ENSP00000369677,9606.ENSP00000370473,9606.ENSP00000371532,9606.ENSP00000371897,9606.ENSP00000372193,9606.ENSP00000377036,9606.ENSP00000378830,9606.ENSP00000379836,9606.ENSP00000380553,9606.ENSP00000381101,9606.ENSP00000381601,9606.ENSP00000382707,9606.ENSP00000383996,9606.ENSP00000384886,9606.ENSP00000386125,9606.ENSP00000386597,9606.ENSP00000386992,9606.ENSP00000388001,9606.ENSP00000395590,9606.ENSP00000397435,9606.ENSP00000397441,9606.ENSP00000401264,9606.ENSP00000401508,9606.ENSP00000405405,9606.ENSP00000405635,9606.ENSP00000412733,9606.ENSP00000416250,9606.ENSP00000417052,9606.ENSP00000417401,9606.ENSP00000417404,9606.ENSP00000418194,9606.ENSP00000430548,9606.ENSP00000454264,9606.ENSP00000464275,9606.ENSP00000467262,9606.ENSP00000476386,9606.ENSP00000482639,9606.ENSP00000483276,9606.ENSP00000483486,9606.ENSP00000495631,9606.ENSP00000496832,9606.ENSP00000497249,9606.ENSP00000497271	CLIC5,CNIH1,TMEM147,UNC93B1,OAS3,LAMA4,WDR77,HDHD3,DDX49,KRT1,XPO7,BST2,SHFL,MATN2,CMPK2,OASL,IMP4,GMPR,BCAR3,GALC,MPP5,GTF3C3,GPN1,KRT10,RHOB,GATAD1,CPSF4,ALDH16A1,VCAM1,DTX3L,MVD,ANTXR1,XPO6,JUNB,COL3A1,VPS50,COMMD1,VPS41,SIDT2,STAT2,ACSS1,SAMD9L,APOBEC3B,SMDT1,JAG2,UPP1,RSRC2,H2AC20,COL7A1,MX2,RASA3,LIPA,ZC3H15,THUMPD3,OAS2,ATP7A,TAP1,CDC16,ARIH2,MPZL1,PARP9,STAT1,MT-CYB,MT-ND4,MT-ND3,CNOT7,SDHC,ME1,DPCD,AFF2,IFI44,LRRC40,NFIA,IFIT5,IFIT1,IFIT3,FABP3,SDHD,COL4A1,WDR13,GPC6,FUNDC1,DDX58,SAMD9,TRIM22,EMILIN1,IGFBP3,VLDLR,ARHGAP5,CLCN7,PTPA,QRICH1,SLC30A5,TSPAN4,SERPINB7,MX1,IFITM3,CERT1,IFI30,ARMC5,DPAGT1,IPO11,OAS1,IFI35,TSC22D1,COG6,CTPS2,NAPRT,PHLDB2,CNEP1R1,OSBPL9,EIF2B1,EBP,HELZ2,HFE,PARP14,PTDSS1,NUB1,C17orf75,UQCR11,DCP1A,MGST2,TMEM222,ARFRP1,ARHGEF7,ISG15,CRYBB1,IFIH1
